"No.","Time","Source","Destination","Protocol","Length","Info"
"39440","56.920975","192.207.0.2","192.168.0.69","UDP","157","7329  >  63834 Len=115"
"39456","56.954652","192.207.0.2","192.168.0.69","UDP","164","7329  >  63834 Len=122"
"39458","56.955771","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39469","56.980610","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39472","56.987548","192.207.0.2","192.168.0.69","UDP","129","7329  >  63834 Len=87"
"39486","57.020393","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39487","57.021491","192.207.0.2","192.168.0.69","UDP","96","7329  >  63834 Len=54"
"39500","57.051517","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39508","57.064622","192.207.0.2","192.168.0.69","UDP","281","7329  >  63834 Len=239"
"39514","57.081791","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39517","57.088210","192.207.0.2","192.168.0.69","UDP","206","7329  >  63834 Len=164"
"39532","57.117902","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39534","57.120976","192.207.0.2","192.168.0.69","UDP","139","7329  >  63834 Len=97"
"39547","57.147997","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39550","57.155704","192.207.0.2","192.168.0.69","UDP","320","7329  >  63834 Len=278"
"39564","57.189386","192.207.0.2","192.168.0.69","UDP","304","7329  >  63834 Len=262"
"39581","57.222679","192.207.0.2","192.168.0.69","UDP","212","7329  >  63834 Len=170"
"39597","57.251782","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39600","57.255839","192.207.0.2","192.168.0.69","UDP","130","7329  >  63834 Len=88"
"39612","57.284201","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39615","57.289011","192.207.0.2","192.168.0.69","UDP","250","7329  >  63834 Len=208"
"39635","57.323068","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39640","57.330691","192.207.0.2","192.168.0.69","UDP","376","7329  >  63834 Len=334"
"39656","57.355835","192.207.0.2","192.168.0.69","UDP","207","7329  >  63834 Len=165"
"39661","57.360426","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39674","57.383364","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39678","57.389665","192.207.0.2","192.168.0.69","UDP","277","7329  >  63834 Len=235"
"39699","57.422838","192.207.0.2","192.168.0.69","UDP","189","7329  >  63834 Len=147"
"39718","57.455610","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39719","57.455610","192.207.0.2","192.168.0.69","UDP","98","7329  >  63834 Len=56"
"39743","57.490708","192.207.0.2","192.168.0.69","UDP","226","7329  >  63834 Len=184"
"39761","57.515402","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39767","57.523467","192.207.0.2","192.168.0.69","UDP","84","7329  >  63834 Len=42"
"39786","57.554402","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39789","57.556666","192.207.0.2","192.168.0.69","UDP","430","7329  >  63834 Len=388"
"39803","57.574451","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39807","57.597394","192.207.0.2","192.168.0.69","UDP","434","7329  >  63834 Len=392"
"39812","57.620920","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39815","57.622942","192.207.0.2","192.168.0.69","UDP","155","7329  >  63834 Len=113"
"39827","57.651400","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39830","57.657559","192.207.0.2","192.168.0.69","UDP","393","7329  >  63834 Len=351"
"39853","57.690446","192.207.0.2","192.168.0.69","UDP","407","7329  >  63834 Len=365"
"39940","57.721111","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39942","57.723466","192.207.0.2","192.168.0.69","UDP","129","7329  >  63834 Len=87"
"39966","57.757411","192.207.0.2","192.168.0.69","UDP","185","7329  >  63834 Len=143"
"39976","57.767502","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"39988","57.791103","192.207.0.2","192.168.0.69","UDP","224","7329  >  63834 Len=182"
"40007","57.822164","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40008","57.823139","192.207.0.2","192.168.0.69","UDP","194","7329  >  63834 Len=152"
"40023","57.851281","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40035","57.865145","192.207.0.2","192.168.0.69","UDP","220","7329  >  63834 Len=178"
"40052","57.889675","192.207.0.2","192.168.0.69","UDP","224","7329  >  63834 Len=182"
"40075","57.922188","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40076","57.922685","192.207.0.2","192.168.0.69","UDP","84","7329  >  63834 Len=42"
"40090","57.933429","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40096","57.950109","192.207.0.2","192.168.0.69","UDP","87","7329  >  63834 Len=45"
"40098","57.953491","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40101","57.956377","192.207.0.2","192.168.0.69","UDP","222","7329  >  63834 Len=180"
"40118","57.989847","192.207.0.2","192.168.0.69","UDP","150","7329  >  63834 Len=108"
"40130","58.011560","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40133","58.022828","192.207.0.2","192.168.0.69","UDP","104","7329  >  63834 Len=62"
"40140","58.031338","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40155","58.050470","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40162","58.056630","192.207.0.2","192.168.0.69","UDP","130","7329  >  63834 Len=88"
"40184","58.089665","192.207.0.2","192.168.0.69","UDP","217","7329  >  63834 Len=175"
"40203","58.119413","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40217","58.139883","192.207.0.2","192.168.0.69","UDP","362","7329  >  63834 Len=320"
"40226","58.150743","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40232","58.156235","192.207.0.2","192.168.0.69","UDP","119","7329  >  63834 Len=77"
"40259","58.190194","192.207.0.2","192.168.0.69","UDP","565","7329  >  63834 Len=523"
"40280","58.222965","192.207.0.2","192.168.0.69","UDP","150","7329  >  63834 Len=108"
"40304","58.253193","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40307","58.256711","192.207.0.2","192.168.0.69","UDP","108","7329  >  63834 Len=66"
"40331","58.290699","192.207.0.2","192.168.0.69","UDP","319","7329  >  63834 Len=277"
"40345","58.305813","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40355","58.321776","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40356","58.324136","192.207.0.2","192.168.0.69","UDP","357","7329  >  63834 Len=315"
"40383","58.357023","192.207.0.2","192.168.0.69","UDP","286","7329  >  63834 Len=244"
"40385","58.357817","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40406","58.386423","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40413","58.396621","192.207.0.2","192.168.0.69","UDP","482","7329  >  63834 Len=440"
"40428","58.421525","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40429","58.423353","192.207.0.2","192.168.0.69","UDP","379","7329  >  63834 Len=337"
"40448","58.457563","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40450","58.457563","192.207.0.2","192.168.0.69","UDP","119","7329  >  63834 Len=77"
"40470","58.486056","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40472","58.490579","192.207.0.2","192.168.0.69","UDP","299","7329  >  63834 Len=257"
"40493","58.520865","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40497","58.523969","192.207.0.2","192.168.0.69","UDP","501","7329  >  63834 Len=459"
"40516","58.559262","192.207.0.2","192.168.0.69","UDP","141","7329  >  63834 Len=99"
"40520","58.562455","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40538","58.592948","192.207.0.2","192.168.0.69","UDP","295","7329  >  63834 Len=253"
"40557","58.621520","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40562","58.625970","192.207.0.2","192.168.0.69","UDP","233","7329  >  63834 Len=191"
"40579","58.653364","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40589","58.667152","192.207.0.2","192.168.0.69","UDP","215","7329  >  63834 Len=173"
"40600","58.691276","192.207.0.2","192.168.0.69","UDP","296","7329  >  63834 Len=254"
"40602","58.692158","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40624","58.724655","192.207.0.2","192.168.0.69","UDP","182","7329  >  63834 Len=140"
"40642","58.755720","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40643","58.757198","192.207.0.2","192.168.0.69","UDP","113","7329  >  63834 Len=71"
"40663","58.788492","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40664","58.791637","192.207.0.2","192.168.0.69","UDP","324","7329  >  63834 Len=282"
"40688","58.825187","192.207.0.2","192.168.0.69","UDP","84","7329  >  63834 Len=42"
"40705","58.854409","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40709","58.860965","192.207.0.2","192.168.0.69","UDP","491","7329  >  63834 Len=449"
"40733","58.891672","192.207.0.2","192.168.0.69","UDP","498","7329  >  63834 Len=456"
"40734","58.891672","192.207.0.2","192.168.0.69","UDP","408","7329  >  63834 Len=366"
"40755","58.921646","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40765","58.938435","192.207.0.2","192.168.0.69","UDP","280","7329  >  63834 Len=238"
"40776","58.953104","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40782","58.958347","192.207.0.2","192.168.0.69","UDP","197","7329  >  63834 Len=155"
"40801","58.991261","192.207.0.2","192.168.0.69","UDP","232","7329  >  63834 Len=190"
"40823","59.022303","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40826","59.024797","192.207.0.2","192.168.0.69","UDP","129","7329  >  63834 Len=87"
"40847","59.058346","192.207.0.2","192.168.0.69","UDP","100","7329  >  63834 Len=58"
"40852","59.060709","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40871","59.092166","192.207.0.2","192.168.0.69","UDP","647","7329  >  63834 Len=605"
"40872","59.092166","192.207.0.2","192.168.0.69","UDP","307","7329  >  63834 Len=265"
"40886","59.105769","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40894","59.121152","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40898","59.124938","192.207.0.2","192.168.0.69","UDP","191","7329  >  63834 Len=149"
"40912","59.152327","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40915","59.158490","192.207.0.2","192.168.0.69","UDP","92","7329  >  63834 Len=50"
"40935","59.185341","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40946","59.200749","192.207.0.2","192.168.0.69","UDP","500","7329  >  63834 Len=458"
"40960","59.219254","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"40964","59.224667","192.207.0.2","192.168.0.69","UDP","136","7329  >  63834 Len=94"
"40987","59.259005","192.207.0.2","192.168.0.69","UDP","135","7329  >  63834 Len=93"
"40993","59.268378","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41009","59.288228","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41011","59.291279","192.207.0.2","192.168.0.69","UDP","299","7329  >  63834 Len=257"
"41035","59.321257","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41038","59.325048","192.207.0.2","192.168.0.69","UDP","128","7329  >  63834 Len=86"
"41062","59.358498","192.207.0.2","192.168.0.69","UDP","519","7329  >  63834 Len=477"
"41071","59.367257","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41086","59.391903","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41087","59.392876","192.207.0.2","192.168.0.69","UDP","206","7329  >  63834 Len=164"
"41110","59.422750","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41113","59.425058","192.207.0.2","192.168.0.69","UDP","107","7329  >  63834 Len=65"
"41137","59.455676","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41145","59.465332","192.207.0.2","192.168.0.69","UDP","272","7329  >  63834 Len=230"
"41159","59.485360","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41163","59.492293","192.207.0.2","192.168.0.69","UDP","155","7329  >  63834 Len=113"
"41185","59.520066","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41190","59.525979","192.207.0.2","192.168.0.69","UDP","174","7329  >  63834 Len=132"
"41213","59.554966","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41216","59.558877","192.207.0.2","192.168.0.69","UDP","113","7329  >  63834 Len=71"
"41238","59.586404","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41243","59.594669","192.207.0.2","192.168.0.69","UDP","88","7329  >  63834 Len=46"
"41266","59.626240","192.207.0.2","192.168.0.69","UDP","171","7329  >  63834 Len=129"
"41291","59.662675","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41292","59.663529","192.207.0.2","192.168.0.69","UDP","773","7329  >  63834 Len=731"
"41311","59.688815","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41317","59.695482","192.207.0.2","192.168.0.69","UDP","471","7329  >  63834 Len=429"
"41336","59.720409","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41346","59.736223","192.207.0.2","192.168.0.69","UDP","372","7329  >  63834 Len=330"
"41363","59.759399","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41364","59.759399","192.207.0.2","192.168.0.69","UDP","125","7329  >  63834 Len=83"
"41386","59.793745","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41387","59.794264","192.207.0.2","192.168.0.69","UDP","334","7329  >  63834 Len=292"
"41415","59.826253","192.207.0.2","192.168.0.69","UDP","146","7329  >  63834 Len=104"
"41417","59.828480","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41438","59.859161","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41440","59.860193","192.207.0.2","192.168.0.69","UDP","133","7329  >  63834 Len=91"
"41465","59.894312","192.207.0.2","192.168.0.69","UDP","118","7329  >  63834 Len=76"
"41485","59.919298","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41491","59.927031","192.207.0.2","192.168.0.69","UDP","116","7329  >  63834 Len=74"
"41507","59.953384","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41515","59.960719","192.207.0.2","192.168.0.69","UDP","162","7329  >  63834 Len=120"
"41542","60.001722","192.207.0.2","192.168.0.69","UDP","501","7329  >  63834 Len=459"
"41562","60.027064","192.207.0.2","192.168.0.69","UDP","140","7329  >  63834 Len=98"
"41564","60.027552","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41586","60.056653","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41590","60.061115","192.207.0.2","192.168.0.69","UDP","256","7329  >  63834 Len=214"
"41614","60.095705","192.207.0.2","192.168.0.69","UDP","274","7329  >  63834 Len=232"
"41628","60.111178","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41634","60.121395","192.207.0.2","192.168.0.69","UDP","87","7329  >  63834 Len=45"
"41636","60.123368","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41641","60.128472","192.207.0.2","192.168.0.69","UDP","80","7329  >  63834 Len=38"
"41663","60.162949","192.207.0.2","192.168.0.69","UDP","553","7329  >  63834 Len=511"
"41668","60.165052","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41687","60.197029","192.207.0.2","192.168.0.69","UDP","710","7329  >  63834 Len=668"
"41710","60.228605","192.207.0.2","192.168.0.69","UDP","402","7329  >  63834 Len=360"
"41712","60.230836","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41740","60.264001","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41744","60.267969","192.207.0.2","192.168.0.69","UDP","725","7329  >  63834 Len=683"
"41770","60.296757","192.207.0.2","192.168.0.69","UDP","762","7329  >  63834 Len=720"
"41795","60.328866","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41796","60.329438","192.207.0.2","192.168.0.69","UDP","537","7329  >  63834 Len=495"
"41821","60.363081","192.207.0.2","192.168.0.69","UDP","688","7329  >  63834 Len=646"
"41825","60.364131","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41848","60.398074","192.207.0.2","192.168.0.69","UDP","811","7329  >  63834 Len=769"
"41870","60.429015","192.207.0.2","192.168.0.69","UDP","140","7329  >  63834 Len=98"
"41881","60.437820","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41887","60.458231","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41891","60.461772","192.207.0.2","192.168.0.69","UDP","156","7329  >  63834 Len=114"
"41915","60.495722","192.207.0.2","192.168.0.69","UDP","264","7329  >  63834 Len=222"
"41938","60.528088","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41943","60.535296","192.207.0.2","192.168.0.69","UDP","337","7329  >  63834 Len=295"
"41944","60.535296","192.207.0.2","192.168.0.69","UDP","173","7329  >  63834 Len=131"
"41945","60.535296","192.207.0.2","192.168.0.69","UDP","227","7329  >  63834 Len=185"
"41955","60.560992","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41958","60.563742","192.207.0.2","192.168.0.69","UDP","329","7329  >  63834 Len=287"
"41977","60.595452","192.207.0.2","192.168.0.69","UDP","351","7329  >  63834 Len=309"
"41993","60.626651","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"41994","60.629711","192.207.0.2","192.168.0.69","UDP","132","7329  >  63834 Len=90"
"42012","60.656403","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"42018","60.663738","192.207.0.2","192.168.0.69","UDP","433","7329  >  63834 Len=391"
"42041","60.698863","192.207.0.2","192.168.0.69","UDP","678","7329  >  63834 Len=636"
"42042","60.698863","192.207.0.2","192.168.0.69","UDP","273","7329  >  63834 Len=231"
"42065","60.728500","192.207.0.2","192.168.0.69","UDP","93","7329  >  63834 Len=51"
"42068","60.732293","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"42088","60.764005","192.207.0.2","192.168.0.69","UDP","507","7329  >  63834 Len=465"
"42091","60.765448","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"42116","60.803853","192.207.0.2","192.168.0.69","UDP","423","7329  >  63834 Len=381"
"42117","60.803853","192.207.0.2","192.168.0.69","UDP","417","7329  >  63834 Len=375"
"42137","60.827189","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"42138","60.828883","192.207.0.2","192.168.0.69","UDP","154","7329  >  63834 Len=112"
"42164","60.862948","192.207.0.2","192.168.0.69","UDP","194","7329  >  63834 Len=152"
"42168","60.864605","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
